time,susceptible,exposed,infectious,quarantined,recovered,dead,vaccinated
 75.00,3.2321e+06,3.5096e+05,2.1706e+05,4.1332e+05,1.4727e+06,1910.9,5.0505e+06
 76.00,3.183e+06,3.6007e+05,2.237e+05,4.2922e+05,1.5146e+06,2009.1,5.0264e+06
 77.00,3.1333e+06,3.6888e+05,2.3023e+05,4.4526e+05,1.5581e+06,2111.2,5.0016e+06
 78.00,3.0831e+06,3.7735e+05,2.3663e+05,4.614e+05,1.6032e+06,2216.9,4.976e+06
 79.00,3.0324e+06,3.8543e+05,2.4288e+05,4.7758e+05,1.6499e+06,2326.5,4.9498e+06
 80.00,2.9814e+06,3.9309e+05,2.4893e+05,4.9377e+05,1.6983e+06,2439.8,4.923e+06
 81.00,2.9301e+06,4.0027e+05,2.5477e+05,5.099e+05,1.7482e+06,2556.9,4.8956e+06
 82.00,2.8786e+06,4.0694e+05,2.6037e+05,5.2594e+05,1.7997e+06,2677.8,4.8676e+06
 83.00,2.827e+06,4.1307e+05,2.6569e+05,5.4181e+05,1.8529e+06,2802.3,4.839e+06
 84.00,2.7754e+06,4.1863e+05,2.7071e+05,5.5747e+05,1.9076e+06,2930.6,4.8101e+06
 85.00,2.7239e+06,4.2358e+05,2.7541e+05,5.7286e+05,1.9638e+06,3062.5,4.7806e+06
 86.00,2.6726e+06,4.2789e+05,2.7976e+05,5.8792e+05,2.0216e+06,3197.9,4.7508e+06
 87.00,2.6215e+06,4.3154e+05,2.8373e+05,6.0259e+05,2.0808e+06,3336.8,4.7207e+06
 88.00,2.5708e+06,4.3452e+05,2.8732e+05,6.1681e+05,2.1415e+06,3479.1,4.6903e+06
 89.00,2.5205e+06,4.3681e+05,2.9049e+05,6.3052e+05,2.2036e+06,3624.6,4.6597e+06
 90.00,2.4707e+06,4.384e+05,2.9324e+05,6.4368e+05,2.267e+06,3773.3,4.6289e+06
 91.00,2.4215e+06,4.3929e+05,2.9555e+05,6.5621e+05,2.3316e+06,3924.9,4.598e+06
 92.00,2.373e+06,4.3947e+05,2.974e+05,6.6807e+05,2.3975e+06,4079.5,4.567e+06
 93.00,2.3252e+06,4.3894e+05,2.988e+05,6.7921e+05,2.4646e+06,4236.6,4.536e+06
 94.00,2.2783e+06,4.3773e+05,2.9973e+05,6.8958e+05,2.5327e+06,4396.4,4.5051e+06
 95.00,2.2322e+06,4.3583e+05,3.002e+05,6.9914e+05,2.6018e+06,4558.4,4.4743e+06
 96.00,2.187e+06,4.3327e+05,3.0019e+05,7.0784e+05,2.6718e+06,4722.6,4.4437e+06
 97.00,2.1428e+06,4.3006e+05,2.9973e+05,7.1566e+05,2.7426e+06,4888.6,4.4132e+06
 98.00,2.0996e+06,4.2624e+05,2.9881e+05,7.2256e+05,2.8142e+06,5056.5,4.383e+06
 99.00,2.0574e+06,4.2182e+05,2.9744e+05,7.2852e+05,2.8864e+06,5225.8,4.3531e+06
100.00,2.0163e+06,4.1684e+05,2.9563e+05,7.3351e+05,2.9591e+06,5396.4,4.3236e+06
101.00,1.9763e+06,4.1133e+05,2.934e+05,7.3752e+05,3.0323e+06,5568,4.2944e+06
102.00,1.9375e+06,4.0532e+05,2.9077e+05,7.4054e+05,3.1058e+06,5740.5,4.2656e+06
103.00,1.8998e+06,3.9886e+05,2.8774e+05,7.4256e+05,3.1796e+06,5913.5,4.2374e+06
104.00,1.8632e+06,3.9197e+05,2.8435e+05,7.4359e+05,3.2535e+06,6086.9,4.2096e+06
105.00,1.8278e+06,3.847e+05,2.806e+05,7.4362e+05,3.3275e+06,6260.4,4.1823e+06
106.00,1.7935e+06,3.7708e+05,2.7654e+05,7.4267e+05,3.4014e+06,6433.9,4.1556e+06
107.00,1.7604e+06,3.6915e+05,2.7216e+05,7.4075e+05,3.4752e+06,6606.9,4.1294e+06
108.00,1.7284e+06,3.6096e+05,2.6751e+05,7.3788e+05,3.5488e+06,6779.5,4.1039e+06
109.00,1.6975e+06,3.5253e+05,2.6261e+05,7.3409e+05,3.622e+06,6951.2,4.079e+06
110.00,1.6678e+06,3.4391e+05,2.5748e+05,7.294e+05,3.6947e+06,7122,4.0546e+06
111.00,1.6392e+06,3.3513e+05,2.5214e+05,7.2385e+05,3.767e+06,7291.5,4.031e+06
112.00,1.6116e+06,3.2622e+05,2.4663e+05,7.1746e+05,3.8387e+06,7459.7,4.008e+06
113.00,1.5851e+06,3.1723e+05,2.4095e+05,7.1028e+05,3.9097e+06,7626.3,3.9856e+06
114.00,1.5597e+06,3.0817e+05,2.3515e+05,7.0235e+05,3.9799e+06,7791.1,3.9639e+06
115.00,1.5353e+06,2.9909e+05,2.2924e+05,6.937e+05,4.0493e+06,7954,3.9429e+06
116.00,1.5118e+06,2.9e+05,2.2325e+05,6.8438e+05,4.1178e+06,8114.8,3.9225e+06
117.00,1.4894e+06,2.8094e+05,2.1719e+05,6.7444e+05,4.1854e+06,8273.3,3.9028e+06
118.00,1.4678e+06,2.7193e+05,2.1109e+05,6.6392e+05,4.2519e+06,8429.5,3.8838e+06
119.00,1.4472e+06,2.6298e+05,2.0496e+05,6.5287e+05,4.3173e+06,8583.1,3.8654e+06
120.00,1.4275e+06,2.5413e+05,1.9883e+05,6.4134e+05,4.3816e+06,8734.1,3.8477e+06
