time,susceptible,exposed,infectious,quarantined,recovered,dead,vaccinated
105.00,1.9697e+06,1.1351e+05,73523,1.6121e+05,1.2355e+06,1357.6,7.1979e+06
106.00,1.959e+06,1.1534e+05,74807,1.6446e+05,1.2517e+06,1395.6,7.1866e+06
107.00,1.9481e+06,1.1716e+05,76086,1.6772e+05,1.2682e+06,1434.3,7.175e+06
108.00,1.9371e+06,1.1895e+05,77358,1.7099e+05,1.285e+06,1473.8,7.1632e+06
109.00,1.9261e+06,1.2073e+05,78621,1.7426e+05,1.3021e+06,1514.1,7.1513e+06
110.00,1.915e+06,1.2249e+05,79874,1.7754e+05,1.3196e+06,1555.2,7.1391e+06
111.00,1.9037e+06,1.2422e+05,81117,1.8082e+05,1.3374e+06,1597,7.1267e+06
112.00,1.8924e+06,1.2593e+05,82346,1.841e+05,1.3555e+06,1639.6,7.1141e+06
113.00,1.881e+06,1.276e+05,83561,1.8737e+05,1.374e+06,1682.9,7.1013e+06
114.00,1.8695e+06,1.2924e+05,84760,1.9063e+05,1.3928e+06,1727,7.0883e+06
115.00,1.858e+06,1.3085e+05,85941,1.9388e+05,1.4119e+06,1771.8,7.0751e+06
116.00,1.8464e+06,1.3242e+05,87103,1.9711e+05,1.4313e+06,1817.5,7.0618e+06
117.00,1.8347e+06,1.3396e+05,88244,2.0033e+05,1.4511e+06,1863.8,7.0482e+06
118.00,1.823e+06,1.3545e+05,89363,2.0352e+05,1.4711e+06,1911,7.0345e+06
119.00,1.8112e+06,1.369e+05,90457,2.0669e+05,1.4915e+06,1958.8,7.0206e+06
120.00,1.7994e+06,1.383e+05,91527,2.0982e+05,1.5122e+06,2007.4,7.0066e+06
