time,susceptible,exposed,infectious,quarantined,recovered,dead,vaccinated
 73.00,2.7595e+06,5.645e+05,3.5338e+05,6.6965e+05,1.8543e+06,2804.7,4.5335e+06
 74.00,2.6931e+06,5.7537e+05,3.6276e+05,6.9568e+05,1.9222e+06,2964,4.4859e+06
 75.00,2.6268e+06,5.8512e+05,3.7162e+05,7.2151e+05,1.9928e+06,3129.3,4.4376e+06
 76.00,2.5607e+06,5.9369e+05,3.7989e+05,7.4704e+05,2.0659e+06,3300.7,4.3885e+06
 77.00,2.4949e+06,6.0101e+05,3.8752e+05,7.7212e+05,2.1415e+06,3477.9,4.339e+06
 78.00,2.4297e+06,6.0701e+05,3.9444e+05,7.9664e+05,2.2196e+06,3660.9,4.2889e+06
 79.00,2.3652e+06,6.1167e+05,4.006e+05,8.2047e+05,2.3e+06,3849.6,4.2386e+06
 80.00,2.3016e+06,6.1495e+05,4.0597e+05,8.4348e+05,2.3829e+06,4043.8,4.188e+06
 81.00,2.2389e+06,6.1682e+05,4.1051e+05,8.6553e+05,2.4679e+06,4243.2,4.1374e+06
 82.00,2.1774e+06,6.1729e+05,4.1417e+05,8.8652e+05,2.5551e+06,4447.6,4.0868e+06
 83.00,2.1172e+06,6.1636e+05,4.1695e+05,9.0632e+05,2.6444e+06,4656.8,4.0365e+06
 84.00,2.0583e+06,6.1406e+05,4.1882e+05,9.2481e+05,2.7355e+06,4870.4,3.9864e+06
 85.00,2.001e+06,6.1041e+05,4.1978e+05,9.419e+05,2.8284e+06,5088.2,3.9367e+06
 86.00,1.9451e+06,6.0546e+05,4.1982e+05,9.5748e+05,2.923e+06,5309.9,3.8876e+06
 87.00,1.8909e+06,5.9926e+05,4.1896e+05,9.7148e+05,3.019e+06,5534.9,3.8391e+06
 88.00,1.8384e+06,5.9188e+05,4.172e+05,9.8382e+05,3.1163e+06,5763.1,3.7913e+06
 89.00,1.7877e+06,5.8339e+05,4.1458e+05,9.9443e+05,3.2147e+06,5993.9,3.7443e+06
 90.00,1.7387e+06,5.7386e+05,4.1112e+05,1.0033e+06,3.3142e+06,6227,3.6983e+06
 91.00,1.6915e+06,5.6338e+05,4.0686e+05,1.0103e+06,3.4144e+06,6462,3.6532e+06
 92.00,1.6461e+06,5.5203e+05,4.0183e+05,1.0155e+06,3.5152e+06,6698.4,3.6092e+06
 93.00,1.6026e+06,5.3992e+05,3.9609e+05,1.0188e+06,3.6164e+06,6935.7,3.5663e+06
 94.00,1.5608e+06,5.2711e+05,3.8968e+05,1.0204e+06,3.7179e+06,7173.7,3.5245e+06
 95.00,1.5208e+06,5.1372e+05,3.8266e+05,1.02e+06,3.8194e+06,7411.8,3.4839e+06
 96.00,1.4826e+06,4.9982e+05,3.7508e+05,1.0179e+06,3.9208e+06,7649.5,3.4446e+06
 97.00,1.4461e+06,4.8551e+05,3.6699e+05,1.014e+06,4.0219e+06,7886.6,3.4065e+06
 98.00,1.4113e+06,4.7088e+05,3.5846e+05,1.0084e+06,4.1225e+06,8122.6,3.3696e+06
 99.00,1.3782e+06,4.5599e+05,3.4955e+05,1.0012e+06,4.2225e+06,8357.1,3.3341e+06
100.00,1.3467e+06,4.4094e+05,3.403e+05,9.9235e+05,4.3217e+06,8589.7,3.2998e+06
101.00,1.3167e+06,4.258e+05,3.3078e+05,9.82e+05,4.4199e+06,8820.1,3.2669e+06
102.00,1.2882e+06,4.1063e+05,3.2103e+05,9.7022e+05,4.517e+06,9047.9,3.2352e+06
103.00,1.2612e+06,3.9549e+05,3.1112e+05,9.571e+05,4.6129e+06,9272.8,3.2047e+06
104.00,1.2356e+06,3.8045e+05,3.0109e+05,9.4273e+05,4.7073e+06,9494.4,3.1756e+06
105.00,1.2113e+06,3.6556e+05,2.9099e+05,9.272e+05,4.8003e+06,9712.6,3.1476e+06
106.00,1.1883e+06,3.5086e+05,2.8086e+05,9.1062e+05,4.8917e+06,9927,3.1209e+06
107.00,1.1666e+06,3.3639e+05,2.7074e+05,8.9307e+05,4.9814e+06,10137,3.0954e+06
108.00,1.146e+06,3.222e+05,2.6068e+05,8.7467e+05,5.0693e+06,10344,3.071e+06
109.00,1.1265e+06,3.0831e+05,2.507e+05,8.5551e+05,5.1553e+06,10546,3.0477e+06
110.00,1.1081e+06,2.9475e+05,2.4084e+05,8.3568e+05,5.2394e+06,10743,3.0256e+06
111.00,1.0908e+06,2.8155e+05,2.3112e+05,8.1529e+05,5.3214e+06,10936,3.0045e+06
112.00,1.0744e+06,2.6871e+05,2.2157e+05,7.9442e+05,5.4014e+06,11123,2.9844e+06
113.00,1.0589e+06,2.5626e+05,2.1221e+05,7.7317e+05,5.4793e+06,11306,2.9654e+06
114.00,1.0443e+06,2.4421e+05,2.0305e+05,7.5162e+05,5.5551e+06,11484,2.9473e+06
115.00,1.0305e+06,2.3256e+05,1.9413e+05,7.2986e+05,5.6287e+06,11657,2.9301e+06
116.00,1.0175e+06,2.2132e+05,1.8544e+05,7.0796e+05,5.7001e+06,11825,2.9138e+06
117.00,1.0053e+06,2.1049e+05,1.77e+05,6.86e+05,5.7693e+06,11987,2.8984e+06
118.00,9.9374e+05,2.0008e+05,1.6881e+05,6.6404e+05,5.8363e+06,12145,2.8837e+06
119.00,9.8286e+05,1.9007e+05,1.6089e+05,6.4216e+05,5.9012e+06,12297,2.8699e+06
120.00,9.7261e+05,1.8046e+05,1.5324e+05,6.2041e+05,5.9639e+06,12445,2.8568e+06
