time,susceptible,exposed,infectious,quarantined,recovered,dead,vaccinated
 58.00,5.0815e+06,82351,50014,94785,8.5513e+05,462.84,4.5662e+06
 59.00,5.0601e+06,85232,51844,98529,8.6472e+05,485.39,4.57e+06
 60.00,5.0382e+06,88168,53716,1.0238e+05,8.747e+05,508.83,4.5738e+06
 61.00,5.0157e+06,91157,55629,1.0634e+05,8.8506e+05,533.18,4.5774e+06
 62.00,4.9927e+06,94195,57581,1.1041e+05,8.9582e+05,558.47,4.5811e+06
 63.00,4.9692e+06,97281,59571,1.1458e+05,9.07e+05,584.71,4.5846e+06
 64.00,4.9451e+06,1.0041e+05,61597,1.1886e+05,9.1859e+05,611.94,4.5881e+06
 65.00,4.9205e+06,1.0358e+05,63658,1.2325e+05,9.3062e+05,640.19,4.5915e+06
 66.00,4.8953e+06,1.0678e+05,65752,1.2773e+05,9.4309e+05,669.47,4.5949e+06
 67.00,4.8696e+06,1.1002e+05,67876,1.3232e+05,9.56e+05,699.81,4.5982e+06
 68.00,4.8434e+06,1.1328e+05,70028,1.3701e+05,9.6939e+05,731.23,4.6014e+06
 69.00,4.8166e+06,1.1656e+05,72205,1.418e+05,9.8324e+05,763.75,4.6045e+06
 70.00,4.7893e+06,1.1986e+05,74405,1.4668e+05,9.9757e+05,797.41,4.6076e+06
 71.00,4.7614e+06,1.2317e+05,76624,1.5165e+05,1.0124e+06,832.21,4.6106e+06
 72.00,4.733e+06,1.2648e+05,78859,1.567e+05,1.0277e+06,868.18,4.6135e+06
 73.00,4.7041e+06,1.2979e+05,81106,1.6183e+05,1.0435e+06,905.34,4.6163e+06
 74.00,4.6747e+06,1.3309e+05,83361,1.6704e+05,1.0599e+06,943.71,4.6191e+06
 75.00,4.6447e+06,1.3638e+05,85621,1.7232e+05,1.0768e+06,983.3,4.6217e+06
 76.00,4.6143e+06,1.3964e+05,87881,1.7767e+05,1.0942e+06,1024.1,4.6243e+06
 77.00,4.5834e+06,1.4287e+05,90137,1.8307e+05,1.1121e+06,1066.2,4.6268e+06
 78.00,4.5521e+06,1.4606e+05,92385,1.8852e+05,1.1305e+06,1109.6,4.6293e+06
 79.00,4.5202e+06,1.4921e+05,94618,1.9401e+05,1.1496e+06,1154.2,4.6316e+06
 80.00,4.488e+06,1.523e+05,96833,1.9954e+05,1.1691e+06,1200.1,4.6339e+06
 81.00,4.4553e+06,1.5532e+05,99024,2.051e+05,1.1892e+06,1247.3,4.6361e+06
 82.00,4.4223e+06,1.5828e+05,1.0119e+05,2.1067e+05,1.2099e+06,1295.8,4.6382e+06
 83.00,4.3889e+06,1.6115e+05,1.0331e+05,2.1625e+05,1.2311e+06,1345.6,4.6402e+06
 84.00,4.3551e+06,1.6394e+05,1.054e+05,2.2183e+05,1.2529e+06,1396.7,4.6422e+06
 85.00,4.321e+06,1.6664e+05,1.0744e+05,2.2739e+05,1.2752e+06,1449.1,4.6441e+06
 86.00,4.2867e+06,1.6923e+05,1.0944e+05,2.3293e+05,1.2981e+06,1502.9,4.6458e+06
 87.00,4.252e+06,1.7171e+05,1.1137e+05,2.3843e+05,1.3216e+06,1557.8,4.6476e+06
 88.00,4.2171e+06,1.7407e+05,1.1325e+05,2.4389e+05,1.3455e+06,1614.1,4.6492e+06
 89.00,4.182e+06,1.763e+05,1.1505e+05,2.4929e+05,1.3701e+06,1671.7,4.6508e+06
 90.00,4.1467e+06,1.784e+05,1.1679e+05,2.5462e+05,1.3951e+06,1730.4,4.6523e+06
 91.00,4.1113e+06,1.8036e+05,1.1845e+05,2.5987e+05,1.4207e+06,1790.5,4.6537e+06
 92.00,4.0757e+06,1.8217e+05,1.2002e+05,2.6503e+05,1.4468e+06,1851.7,4.655e+06
 93.00,4.04e+06,1.8383e+05,1.2151e+05,2.7007e+05,1.4734e+06,1914.1,4.6563e+06
 94.00,4.0043e+06,1.8533e+05,1.2291e+05,2.75e+05,1.5005e+06,1977.7,4.6575e+06
 95.00,3.9686e+06,1.8667e+05,1.2421e+05,2.798e+05,1.5281e+06,2042.5,4.6586e+06
 96.00,3.9328e+06,1.8785e+05,1.2541e+05,2.8445e+05,1.5561e+06,2108.3,4.6597e+06
 97.00,3.8971e+06,1.8885e+05,1.265e+05,2.8895e+05,1.5846e+06,2175.2,4.6607e+06
 98.00,3.8614e+06,1.8968e+05,1.2749e+05,2.9328e+05,1.6136e+06,2243.1,4.6617e+06
 99.00,3.8259e+06,1.9033e+05,1.2837e+05,2.9744e+05,1.643e+06,2312.1,4.6626e+06
100.00,3.7905e+06,1.9081e+05,1.2913e+05,3.014e+05,1.6727e+06,2381.9,4.6634e+06
101.00,3.7552e+06,1.9111e+05,1.2978e+05,3.0516e+05,1.7029e+06,2452.7,4.6642e+06
102.00,3.7201e+06,1.9122e+05,1.3031e+05,3.0871e+05,1.7334e+06,2524.3,4.665e+06
103.00,3.6853e+06,1.9116e+05,1.3072e+05,3.1205e+05,1.7643e+06,2596.7,4.6657e+06
104.00,3.6507e+06,1.9092e+05,1.3101e+05,3.1515e+05,1.7955e+06,2669.9,4.6664e+06
105.00,3.6164e+06,1.905e+05,1.3118e+05,3.1802e+05,1.8269e+06,2743.8,4.667e+06
106.00,3.5824e+06,1.8991e+05,1.3123e+05,3.2064e+05,1.8587e+06,2818.3,4.6676e+06
107.00,3.5487e+06,1.8915e+05,1.3116e+05,3.23e+05,1.8907e+06,2893.4,4.6681e+06
108.00,3.5153e+06,1.8821e+05,1.3097e+05,3.2511e+05,1.9229e+06,2969,4.6686e+06
109.00,3.4824e+06,1.8711e+05,1.3066e+05,3.2696e+05,1.9553e+06,3045.1,4.6691e+06
110.00,3.4499e+06,1.8586e+05,1.3023e+05,3.2854e+05,1.9879e+06,3121.6,4.6696e+06
111.00,3.4177e+06,1.8444e+05,1.2969e+05,3.2985e+05,2.0206e+06,3198.4,4.67e+06
112.00,3.386e+06,1.8288e+05,1.2904e+05,3.3088e+05,2.0535e+06,3275.5,4.6705e+06
113.00,3.3548e+06,1.8117e+05,1.2827e+05,3.3163e+05,2.0864e+06,3352.8,4.6709e+06
114.00,3.3241e+06,1.7932e+05,1.274e+05,3.3211e+05,2.1194e+06,3430.2,4.6713e+06
115.00,3.2938e+06,1.7735e+05,1.2642e+05,3.3231e+05,2.1524e+06,3507.8,4.6717e+06
116.00,3.2641e+06,1.7524e+05,1.2534e+05,3.3224e+05,2.1854e+06,3585.3,4.672e+06
117.00,3.2348e+06,1.7302e+05,1.2417e+05,3.3189e+05,2.2184e+06,3662.8,4.6724e+06
118.00,3.2061e+06,1.7069e+05,1.229e+05,3.3126e+05,2.2514e+06,3740.1,4.6728e+06
119.00,3.1779e+06,1.6826e+05,1.2154e+05,3.3037e+05,2.2843e+06,3817.3,4.6731e+06
120.00,3.1503e+06,1.6573e+05,1.2011e+05,3.2921e+05,2.317e+06,3894.3,4.6735e+06
