time,susceptible,exposed,infectious,quarantined,recovered,dead,vaccinated
 77.00,1.3685e+06,20018,13128,30191,7.8663e+05,303.65,8.5207e+06
 78.00,1.3668e+06,20297,13314,30632,7.8963e+05,310.75,8.519e+06
 79.00,1.3651e+06,20577,13501,31077,7.9267e+05,317.94,8.5172e+06
 80.00,1.3633e+06,20861,13690,31527,7.9576e+05,325.25,8.5154e+06
 81.00,1.3616e+06,21147,13880,31981,7.9889e+05,332.66,8.5136e+06
 82.00,1.3598e+06,21436,14073,32441,8.0207e+05,340.17,8.5117e+06
 83.00,1.358e+06,21727,14267,32905,8.0529e+05,347.8,8.5098e+06
 84.00,1.3562e+06,22020,14463,33374,8.0856e+05,355.53,8.5078e+06
 85.00,1.3544e+06,22317,14661,33848,8.1188e+05,363.37,8.5058e+06
 86.00,1.3526e+06,22615,14861,34326,8.1524e+05,371.33,8.5037e+06
 87.00,1.3507e+06,22916,15062,34809,8.1866e+05,379.39,8.5017e+06
 88.00,1.3489e+06,23220,15265,35297,8.2212e+05,387.57,8.4995e+06
 89.00,1.347e+06,23526,15470,35790,8.2563e+05,395.86,8.4973e+06
 90.00,1.3451e+06,23834,15677,36287,8.2919e+05,404.27,8.4951e+06
 91.00,1.3432e+06,24145,15885,36789,8.3279e+05,412.8,8.4929e+06
 92.00,1.3413e+06,24458,16095,37295,8.3645e+05,421.44,8.4905e+06
 93.00,1.3394e+06,24773,16306,37806,8.4016e+05,430.2,8.4882e+06
 94.00,1.3374e+06,25090,16520,38322,8.4392e+05,439.08,8.4858e+06
 95.00,1.3355e+06,25410,16734,38842,8.4773e+05,448.09,8.4833e+06
 96.00,1.3335e+06,25732,16951,39367,8.5159e+05,457.21,8.4809e+06
 97.00,1.3315e+06,26056,17169,39897,8.5551e+05,466.46,8.4783e+06
 98.00,1.3295e+06,26382,17388,40430,8.5948e+05,475.83,8.4757e+06
 99.00,1.3275e+06,26710,17609,40968,8.635e+05,485.33,8.4731e+06
100.00,1.3255e+06,27040,17831,41511,8.6757e+05,494.95,8.4704e+06
101.00,1.3234e+06,27372,18055,42058,8.717e+05,504.7,8.4677e+06
102.00,1.3214e+06,27705,18281,42609,8.7589e+05,514.58,8.4649e+06
103.00,1.3193e+06,28041,18507,43164,8.8013e+05,524.58,8.4621e+06
104.00,1.3172e+06,28378,18735,43723,8.8442e+05,534.72,8.4593e+06
105.00,1.3151e+06,28717,18964,44286,8.8877e+05,544.99,8.4563e+06
106.00,1.313e+06,29058,19195,44854,8.9318e+05,555.39,8.4534e+06
107.00,1.3108e+06,29400,19427,45425,8.9764e+05,565.92,8.4504e+06
108.00,1.3087e+06,29744,19660,46000,9.0216e+05,576.59,8.4473e+06
109.00,1.3065e+06,30089,19894,46579,9.0674e+05,587.39,8.4442e+06
110.00,1.3043e+06,30435,20129,47162,9.1137e+05,598.32,8.4411e+06
111.00,1.3021e+06,30783,20365,47749,9.1606e+05,609.4,8.4379e+06
112.00,1.2999e+06,31132,20603,48338,9.2081e+05,620.61,8.4346e+06
113.00,1.2977e+06,31482,20841,48932,9.2562e+05,631.95,8.4313e+06
114.00,1.2955e+06,31834,21080,49529,9.3049e+05,643.44,8.428e+06
115.00,1.2932e+06,32186,21320,50129,9.3542e+05,655.07,8.4245e+06
116.00,1.2909e+06,32539,21561,50732,9.4041e+05,666.83,8.4211e+06
117.00,1.2886e+06,32893,21803,51338,9.4546e+05,678.74,8.4176e+06
118.00,1.2863e+06,33247,22045,51947,9.5057e+05,690.79,8.414e+06
119.00,1.284e+06,33603,22288,52559,9.5574e+05,702.98,8.4104e+06
120.00,1.2817e+06,33959,22532,53174,9.6097e+05,715.32,8.4068e+06
